x,y,dist_center,temperature,pm25,traffic,encroachment_index,green_cover
3,34,22.02271554554524,32.2543002723729,29.97953276371266,374,0.19950692733831976,6.6631688572614225
3,35,22.67156809750927,33.457369377158976,57.08995663188834,100,0.6106200424416326,38.16608835539978
3,36,23.345235059857504,34.12515044115894,23.3847993773104,238,0.9320143422569341,26.6510705325404
3,37,24.041630560342615,34.52497639359199,23.151278610322606,277,0.45426797221909965,19.57848343319071
3,38,24.758836806279895,36.233454075578415,59.839921276849346,112,0.6845715478798333,18.36206730358639
3,39,25.495097567963924,36.85957228672569,33.95585521868288,193,0.10669925011343606,15.39968669903924
4,0,25.612496949731394,33.95789876051503,46.438026017043185,236,1.4050018100532373,38.170665840019524
4,1,24.839484696748443,34.24412566247249,38.10792340504323,159,2.0,8.921154279581758
4,2,24.08318915758459,33.71056345099203,35.881230338775325,369,1.9995371309195156,14.17317706221989
4,3,23.345235059857504,32.503613190625934,44.58710171559013,177,1.7230654247691193,21.10741740989322
4,4,22.627416997969522,34.438057905046016,36.73976467832159,188,1.8829820634171324,20.789984076900897
4,5,21.93171219946131,35.755152590439465,36.01626609823052,387,0.46267978566960644,19.562826954274524
4,6,21.2602916254693,34.640404142280964,31.564550377545295,242,0.5774862709061257,9.942433554063363
4,7,20.615528128088304,31.21502466780036,23.86589344449208,203,0.22902539092479635,9.057638448832519
4,8,20.0,29.566408114600506,54.32481917452506,166,0.6277080530714179,13.086865521501702
4,9,19.4164878389476,31.65861432133033,35.99627126832447,114,0.8786291153734382,36.43841538307196
4,10,18.867962264113206,35.50213540221219,39.67669749074886,256,0.15167487973275118,7.676853874207855
4,11,18.35755975068582,31.280792331594085,31.82998560739106,388,0.03353243473577938,29.569878618066365
4,12,17.88854381999832,35.15908415968935,44.02034480046922,222,0.7546352918601166,30.404193759667997
4,13,17.46424919657298,33.003765302048656,30.526586200578755,327,0.45700021928167833,31.706964136404178
4,14,17.08800749063506,32.937134189159664,65.05689209641972,235,0.14991742734877378,34.856542114627445
4,15,16.76305461424021,33.97363565568004,30.778346758223748,229,0.012203072318044517,13.06126621386256
4,16,16.492422502470642,34.82027897002716,59.99317206249804,381,0.25179905890695276,10.954581424411373
4,17,16.278820596099706,31.22636292553441,34.87085625028585,137,0.22735098302998702,20.60769832846179
4,18,16.1245154965971,30.287036851827168,33.94936924008097,317,0.5862298320167972,12.693120906321266
4,19,16.0312195418814,36.47018894651931,41.292211819752275,210,0.7260955860624008,29.650849614408763
4,20,16.0,31.4867124597822,42.046102095249125,232,0.9224993811772957,26.097885185950176
4,21,16.0312195418814,31.615849293926104,44.714683571359956,191,0.374435369720422,34.6695690818428
4,22,16.1245154965971,31.86509744826364,35.04610757068753,281,0.8374907890024921,6.490840622047505
4,23,16.278820596099706,30.961524439498866,29.006441751679112,248,0.37930569838554884,35.78791666753261
4,24,16.492422502470642,31.629866687137152,46.607752317221404,216,0.603721531730139,14.187201933453133
4,25,16.76305461424021,32.52312768314937,30.524602127140877,189,0.9198556164127605,21.22930210744444
4,26,17.08800749063506,30.919459024920172,27.04921227936384,116,0.5870682241365672,19.77140025788753
4,27,17.46424919657298,33.58074461762541,24.70235696827192,279,0.4189254495045479,30.215907788654835
4,28,17.88854381999832,32.5480253956869,46.96206364813418,162,0.2775871726294181,18.901665830114492
4,29,18.35755975068582,31.909176213478517,33.44890232809068,148,0.17803596686975143,37.284360097729326
4,30,18.867962264113206,31.74473225696776,38.35464341950304,288,0.1844628714188561,35.148685892350144
4,31,19.4164878389476,31.3804369810282,28.820548436330498,314,0.4267889053367494,33.95564031893273
4,32,20.0,32.14925524809691,51.288887430469075,257,0.19068772066366657,6.209041642687977
4,33,20.615528128088304,32.98164650108042,34.56575228866235,118,0.06570863942835237,34.30903215438788
4,34,21.2602916254693,32.68054875514218,55.039929885826886,293,0.5344558912572469,30.89224059051237
4,35,21.93171219946131,32.250935946788516,4.317947006401177,231,0.18192813049527112,7.467953145214584
4,36,22.627416997969522,31.020103307821746,32.22183312409125,261,0.4087341710980964,7.454501390267765
4,37,23.345235059857504,34.57077934271407,52.71555094994159,346,0.2538885640433043,6.8107334031139395
4,38,24.08318915758459,33.24251646249338,25.89149469594217,153,0.33927124589619095,4.6316407621570646
4,39,24.839484696748443,34.68616027036346,41.72558429634359,191,0.23818278104672652,23.247200681810426
5,0,25.0,32.8895119027628,36.251791924504026,177,1.8031974021769797,38.183800200261516
5,1,24.20743687382041,30.67047258162634,30.994671148128564,106,1.8332407749109605,19.823964601492776
5,2,23.430749027719962,34.20479482193518,44.667825502648626,211,1.3814354350897973,22.871512566057472
5,3,22.67156809750927,30.628909646772865,57.646869342627184,101,2.0,38.37394288694844
5,4,21.93171219946131,30.84859650771263,51.39157572861677,294,1.7902949425148078,12.461378007098073
5,5,21.213203435596427,34.19518752571089,25.869756546582224,355,0.5520471808519802,33.271458840939204
5,6,20.518284528683193,30.395710102058167,34.550777650410915,379,0.11423792592039683,22.228666352410766
5,7,19.849433241279208,33.41918054581827,40.38551515350892,314,0.7998552559473152,23.361678013205378
5,8,19.209372712298546,32.415050317294146,39.43054376278933,113,0.7416869442286655,16.44608500225492
5,9,18.601075237738275,31.73859989914163,56.20768023467274,300,0.13935607407282413,23.155452633841783
5,10,18.027756377319946,30.968716749230012,41.008174222540525,314,0.6831838564454814,5.9899878317399375
5,11,17.4928556845359,33.05561362321899,53.12091949749643,141,0.5765164755142536,31.05752504149393
5,12,17.0,33.46237913357171,22.974163957621595,252,0.4974648939798906,13.704071654049509
5,13,16.55294535724685,31.985596979218855,43.14203732950451,126,0.9000186418481051,35.43629153228842
5,14,16.15549442140351,33.19181932254099,49.82690983945514,367,0.6330980633574476,16.039774311261045
5,15,15.811388300841896,36.93171231863137,37.843144730987426,289,0.5189177052828375,8.55384386704089
5,16,15.524174696260024,32.25418910536774,41.98558362896292,391,0.7709859255354785,27.400855102896976
5,17,15.297058540778355,34.001476009425105,38.75386218656531,286,0.297121715623175,9.3302350649726
5,18,15.132745950421556,31.332538964273162,66.32382064837391,210,0.9540869365396331,30.328818044004663
5,19,15.033296378372908,32.67695187117878,28.808850719732916,349,0.031183135061284672,37.13892827421408
5,20,15.0,33.66135029649704,24.808200170138228,300,0.7709122037458219,30.78435040783416
5,21,15.033296378372908,32.699182083173206,57.7080063563551,203,0.4348273386037462,4.770723695096364
5,22,15.132745950421556,33.818265200704296,34.37533224105732,328,0.0023393906257782593,24.356002581847115
5,23,15.297058540778355,32.303174502019196,33.41101578023797,116,0.9502373538208024,28.75937348394035
5,24,15.524174696260024,30.79718690110689,37.73754780991324,179,0.8729458358764083,32.99604140286998
5,25,15.811388300841896,34.01561719161245,46.18661959709932,314,0.7241033292731386,5.390080812865005
5,26,16.15549442140351,32.867387264935815,40.11348478976219,188,0.6466649191171634,20.86377397833002
5,27,16.55294535724685,32.40267429411342,41.22053934503005,125,0.0394268113685059,23.112980542343802
5,28,17.0,33.49442732869888,42.076876871631114,381,0.5679452305526295,9.014370192546233
5,29,17.4928556845359,31.2530579736144,50.53152853332904,275,0.11528202124728437,14.910743339872738
5,30,18.027756377319946,34.93667298019433,36.40562725975098,322,0.8620426509893134,18.79776041896578
5,31,18.601075237738275,32.231878488280834,48.865174125690544,202,0.03700763471549262,33.15233907852305
5,32,19.209372712298546,30.852728752068238,45.01033343517345,287,0.48106188384408644,36.09426481245724
5,33,19.849433241279208,33.111958448355345,50.13316036055353,282,0.40448544968185074,25.584799012118552
5,34,20.518284528683193,35.026703656075235,43.17815065629137,103,0.7907231648389635,18.308081510751173
5,35,21.213203435596427,34.60842698098278,25.14439626963028,115,0.42681705665486436,13.31608562296451
5,36,21.93171219946131,32.76942976241215,49.95857528718494,326,0.8700988739009299,37.74473145526526
5,37,22.67156809750927,34.20367779018363,40.47017213123745,326,0.07002970574747103,37.775699932672545
5,38,23.430749027719962,37.06809441623758,33.49629055929973,335,0.9840834691992951,35.69919318822622
5,39,24.20743687382041,32.54211806158986,54.53384477117701,164,0.23877714576830233,31.67842024572367
6,0,24.413111231467404,32.77011482944043,31.95213083339675,257,2.0,15.117284031096638
6,1,23.600847442411894,34.18085151241835,56.13969820727444,292,2.0,32.13501692241707
6,2,22.80350850198276,31.709986668641285,37.248760136529256,286,2.0,17.877755604491043
6,3,22.02271554554524,34.57761937499214,37.86011155774491,110,2.0,15.887058435426582
6,4,21.2602916254693,32.839230841635384,33.40586588548997,162,1.430569195805019,30.260287546319784
6,5,20.518284528683193,32.833596937291496,34.9886003272143,340,0.9572702629833256,6.087887466714801
6,6,19.79898987322333,33.69279473371845,45.0818977749213,153,0.9691026301408113,5.93469531534816
6,7,19.1049731745428,35.086005030711924,34.29253706250524,161,0.9963357758067243,19.873379401341495
6,8,18.439088914585774,32.791291180685704,49.454098999771325,368,0.22381761482262308,18.757358028775666
6,9,17.804493814764857,36.4262892382873,49.378383015666444,197,0.4574320977737073,35.362545357234225
6,10,17.204650534085253,30.6194880648829,32.839438792660054,128,0.8887480798689772,8.775358370073587
6,11,16.64331697709324,33.647414503038675,50.83609653905471,360,0.7352126545234527,7.514937460834447
6,12,16.1245154965971,31.357799375014128,31.465859602503457,137,0.2597537837603262,9.47584101662154
6,13,15.652475842498529,32.73293333281423,57.94557863517788,136,0.22018320194981134,5.3607691453110915
6,14,15.231546211727817,31.985160362032133,42.237879516388986,180,0.06151702623923505,6.610610823521792
6,15,14.866068747318506,32.80821097948236,50.3047342043583,214,0.8246809659251492,27.025445339016365
6,16,14.560219778561036,34.71382319460888,28.681838578673045,336,0.7339099189537017,18.425451519112823
6,17,14.317821063276353,34.36837612415837,40.6361775995017,191,0.8505817290942419,30.771107348080477
6,18,14.142135623730951,33.31553317089711,47.15007013801141,144,0.6974714616692836,39.02092015035811
6,19,14.035668847618199,34.21456467954878,55.31688801240915,287,0.1586051052930737,26.631213838465047
6,20,14.0,32.14451494710406,31.664410127207333,257,0.9087013092693679,5.48094497170433
6,21,14.035668847618199,31.485619562541434,48.622630247968786,323,0.08409822446798465,7.044700266401952
6,22,14.142135623730951,33.68590882182576,21.074540146960363,322,0.37669536198679876,34.225142968514774
6,23,14.317821063276353,32.12948319866598,33.29568432953741,173,0.4322407838925123,22.597358059539154
6,24,14.560219778561036,32.2012999481968,51.07388428338713,321,0.7536988340505192,32.2643005788509
6,25,14.866068747318506,31.909983338145793,44.91793055399613,341,0.947297888256338,33.27643176787241
6,26,15.231546211727817,33.49720666814054,33.96219760937931,292,0.05792046055879829,36.00860895248317
6,27,15.652475842498529,35.813226737648094,32.60125723536613,106,0.06562614457401295,37.7140221920228
6,28,16.1245154965971,32.13248006166651,51.26753191926203,157,0.0010294798456333965,23.633902877615718
6,29,16.64331697709324,32.66267817605253,27.750649498110477,103,0.42618130223597295,16.420706028961185
6,30,17.204650534085253,31.015428459343042,38.222596785125944,384,0.6936822257814886,36.74527060217995
6,31,17.804493814764857,34.573004474878516,53.105438246922134,126,0.8680543225322929,23.529224210042884
6,32,18.439088914585774,33.56821481222991,42.433076641283655,183,0.3975943979627943,6.333845303411386
6,33,19.1049731745428,34.302081466867655,37.93432831568671,114,0.7458370120309643,26.927179252095275
6,34,19.79898987322333,33.52059366214897,37.12047778097194,379,0.36852634372376114,23.673966263825378
6,35,20.518284528683193,32.90268745884531,51.172958315881274,171,0.15924573827926447,35.49775055131472
6,36,21.2602916254693,32.825031337470584,28.133584826349527,149,0.7610239909429989,27.116551620523435
6,37,22.02271554554524,31.684582610962682,43.232457629089794,280,0.9118360349599111,15.8168348561543
6,38,22.80350850198276,35.5973445494206,55.010388400044604,327,0.5584126725831979,37.18290039970372
6,39,23.600847442411894,32.319208148617896,35.35608923386262,313,0.5819714019143988,31.49168200937117
7,0,23.853720883753127,34.453651367670744,33.47376020697609,163,1.655220149081801,26.2496166433474
7,1,23.021728866442675,32.472626964448516,15.761206733710434,194,1.921887627926935,14.2823821191093
7,2,22.20360331117452,34.93291267886635,47.42084588523799,201,2.0,17.068910371000346
7,3,21.400934559032695,34.47981888324617,48.460135446712684,140,1.4420450158625275,27.748947343382984
7,4,20.615528128088304,36.6338158291576,39.77396910555181,247,1.5460165676448394,6.2843286462162595
7,5,19.849433241279208,33.086225761938174,32.19525993674657,332,0.35062693120918076,12.323820707759221
7,6,19.1049731745428,31.452818643884765,37.18899707114045,189,0.6894649691372657,29.04153266888093
7,7,18.384776310850235,32.062470330868315,45.72582781356159,222,0.03158614482564204,20.69064784456173
7,8,17.69180601295413,35.60256048685002,43.57925728691769,363,0.9473504626310387,17.26877476850505
7,9,17.029386365926403,34.749265195731866,45.59359208728331,210,0.8148251137465122,9.251016784014507
7,10,16.401219466856727,34.796152071794324,41.975996046923996,102,0.040754106092472764,19.95471620672064
7,11,15.811388300841896,32.457700735851766,27.8548104435073,111,0.24710323401014644,31.419218976608185
7,12,15.264337522473747,31.215852505818454,34.7070176245378,218,0.4336553339563889,13.150449612516256
7,13,14.7648230602334,33.49722781795097,20.02588656540493,158,0.6503256863469369,4.398948976428709
7,14,14.317821063276353,33.63616801225944,29.772074348015945,192,0.4183997886676527,27.4376715402844
7,15,13.92838827718412,33.41982724991362,35.80100300220878,312,0.727169069766308,37.481931155139335
7,16,13.601470508735444,31.95529383198771,55.73986763290033,103,0.7353502986657526,25.7239297256004
7,17,13.341664064126334,32.709978368283835,55.80232587350821,149,0.8670314961224486,8.452265062449555
7,18,13.152946437965905,30.314937029805087,60.01737102530136,216,0.39551516984901525,15.145658232063559
